0,0.006756756756756757
1,0.016891891891891893
2,0.02027027027027027
3,0.03209459459459459
4,0.04560810810810811
0,0.04560810810810811
1,0.07263513513513513
2,0.07094594594594594
3,0.07601351351351351
4,0.0945945945945946
0,0.11486486486486487
1,0.10135135135135136
2,0.11486486486486487
3,0.12837837837837837
4,0.14358108108108109
0,0.16385135135135134
1,0.16047297297297297
2,0.16722972972972974
3,0.14864864864864866
4,0.14527027027027026
0,0.17905405405405406
1,0.19594594594594594
2,0.2195945945945946
3,0.20101351351351351
4,0.21283783783783783
0,0.19425675675675674
1,0.20270270270270271
2,0.22128378378378377
3,0.21621621621621623
4,0.2179054054054054
0,0.24324324324324326
1,0.21114864864864866
2,0.23986486486486486
3,0.22804054054054054
4,0.22972972972972974
0,0.22804054054054054
1,0.21452702702702703
2,0.22128378378378377
3,0.2195945945945946
4,0.22466216216216217
0,0.23817567567567569
1,0.21283783783783783
2,0.24324324324324326
3,0.19594594594594594
4,0.23817567567567569
0,0.22635135135135134
1,0.25844594594594594
2,0.23986486486486486
3,0.23141891891891891
4,0.24493243243243243
0,0.2483108108108108
1,0.24155405405405406
2,0.23310810810810811
3,0.25
4,0.26013513513513514
0,0.23817567567567569
1,0.25506756756756754
2,0.22804054054054054
3,0.22804054054054054
4,0.2719594594594595
0,0.2635135135135135
1,0.21621621621621623
2,0.24493243243243243
3,0.24662162162162163
4,0.2516891891891892
0,0.24324324324324326
1,0.24155405405405406
2,0.22804054054054054
3,0.2516891891891892
4,0.28885135135135137
0,0.2972972972972973
1,0.24662162162162163
2,0.2635135135135135
3,0.2533783783783784
4,0.28547297297297297
0,0.22466216216216217
1,0.28885135135135137
2,0.28378378378378377
3,0.28040540540540543
4,0.23479729729729729
0,0.30405405405405406
1,0.2635135135135135
2,0.2719594594594595
3,0.28547297297297297
4,0.2195945945945946
0,0.2652027027027027
1,0.30067567567567566
2,0.28547297297297297
3,0.19594594594594594
4,0.25844594594594594
0,0.2922297297297297
1,0.22804054054054054
2,0.27533783783783783
3,0.23310810810810811
4,0.2685810810810811
0,0.31756756756756754
1,0.27702702702702703
2,0.2652027027027027
3,0.2989864864864865
4,0.30236486486486486
0,0.2719594594594595
1,0.25844594594594594
2,0.30574324324324326
3,0.2702702702702703
4,0.2972972972972973
0,0.2702702702702703
1,0.30574324324324326
2,0.28547297297297297
3,0.26013513513513514
4,0.28040540540540543
0,0.2905405405405405
1,0.28040540540540543
2,0.32094594594594594
3,0.27702702702702703
4,0.2652027027027027
0,0.28547297297297297
1,0.2719594594594595
2,0.30067567567567566
3,0.2956081081081081
4,0.30743243243243246
0,0.2939189189189189
1,0.27364864864864863
2,0.2939189189189189
3,0.27533783783783783
4,0.30574324324324326
0,0.3277027027027027
1,0.2989864864864865
2,0.3125
3,0.2939189189189189
4,0.2922297297297297
0,0.3158783783783784
1,0.31756756756756754
2,0.3158783783783784
3,0.2956081081081081
4,0.2939189189189189
0,0.30067567567567566
1,0.28209459459459457
2,0.2922297297297297
3,0.3141891891891892
4,0.2905405405405405
0,0.28209459459459457
1,0.28885135135135137
2,0.3158783783783784
3,0.2905405405405405
4,0.30405405405405406
0,0.2922297297297297
1,0.28716216216216217
2,0.27702702702702703
3,0.32094594594594594
4,0.2972972972972973
0,0.27871621621621623
1,0.25
2,0.2956081081081081
3,0.2905405405405405
4,0.31756756756756754
0,0.2905405405405405
1,0.2635135135135135
2,0.2905405405405405
3,0.30236486486486486
4,0.30405405405405406
0,0.30067567567567566
1,0.2702702702702703
2,0.28040540540540543
3,0.2905405405405405
4,0.30574324324324326
0,0.28378378378378377
1,0.28885135135135137
2,0.30405405405405406
3,0.28716216216216217
4,0.2702702702702703
0,0.28040540540540543
