1,0.0472972972972973
2,0.05405405405405406
3,0.0777027027027027
4,0.10304054054054054
5,0.11486486486486487
6,0.11824324324324324
7,0.11655405405405406
8,0.11993243243243243
9,0.16216216216216217
10,0.13006756756756757
11,0.18243243243243243
12,0.1570945945945946
13,0.15878378378378377
14,0.21114864864864866
15,0.19425675675675674
16,0.21621621621621623
17,0.23141891891891891
18,0.25506756756756754
19,0.2939189189189189
20,0.2483108108108108
21,0.25675675675675674
22,0.28547297297297297
23,0.2702702702702703
24,0.28547297297297297
25,0.28378378378378377
26,0.2939189189189189
27,0.28885135135135137
28,0.28040540540540543
29,0.26182432432432434
30,0.3277027027027027
31,0.3260135135135135
32,0.34290540540540543
33,0.34121621621621623
34,0.3581081081081081
35,0.33952702702702703
36,0.34121621621621623
37,0.36993243243243246
38,0.36993243243243246
39,0.3716216216216216
40,0.34628378378378377
41,0.3885135135135135
42,0.3885135135135135
43,0.3733108108108108
44,0.41047297297297297
45,0.4189189189189189
46,0.41047297297297297
47,0.4155405405405405
48,0.43074324324324326
49,0.4358108108108108
50,0.49324324324324326
51,0.44763513513513514
52,0.4560810810810811
53,0.47466216216216217
54,0.4797297297297297
55,0.5050675675675675
56,0.4983108108108108
